"","ds","TikTok","Facebook","Google_Ads","type","solID"
"1288",2019-09-08,3336.21283281002,2879.90393683249,1.42928121434198,"decompMedia","5_86_3"
"1289",2019-09-15,2054.91371499141,3059.02565366742,0.0258764790752995,"decompMedia","5_86_3"
"1290",2019-09-22,1168.72009886601,1421.16079508212,1280.57424193898,"decompMedia","5_86_3"
"1291",2019-09-29,631.247703753393,2866.58129486262,30.3415037467366,"decompMedia","5_86_3"
"1292",2019-10-06,4887.51710536036,2929.81185115156,1843.04876267528,"decompMedia","5_86_3"
"1293",2019-10-13,3346.68052935223,1318.52728005255,1900.3709075209,"decompMedia","5_86_3"
"1294",2019-10-20,2062.75968547346,2398.78230312138,1903.0516639854,"decompMedia","5_86_3"
"1295",2019-10-27,1173.73319079292,956.505004251189,2185.17034660702,"decompMedia","5_86_3"
"1296",2019-11-03,634.135917023866,2705.61275743247,1923.23023007706,"decompMedia","5_86_3"
"1297",2019-11-10,332.416136010258,1154.90756318424,2046.73823488972,"decompMedia","5_86_3"
"1298",2019-11-17,171.40302527037,363.477843554062,1960.02629325785,"decompMedia","5_86_3"
"1299",2019-11-24,87.6152978610269,100.871633571495,2567.83503739904,"decompMedia","5_86_3"
"1300",2019-12-01,44.5851173469756,26.9370382355075,2546.06216089317,"decompMedia","5_86_3"
"1301",2019-12-08,22.6360724384845,2402.45689045711,86.8516277704833,"decompMedia","5_86_3"
"1302",2019-12-15,4212.92525491588,2803.13332902648,1426.9163065426,"decompMedia","5_86_3"
"1303",2019-12-22,2751.13323924727,1223.9588364083,2314.27170343411,"decompMedia","5_86_3"
"1304",2019-12-29,4894.91266947485,389.769260314354,2379.11515430367,"decompMedia","5_86_3"
"1305",2020-01-05,3353.53029771605,108.594454643993,2420.81671838725,"decompMedia","5_86_3"
"1306",2020-01-12,2067.89963448944,29.0315881562889,2285.75059354917,"decompMedia","5_86_3"
"1307",2020-01-19,4540.09850947346,7.67343885480624,1770.41718546155,"decompMedia","5_86_3"
"1308",2020-01-26,3032.92149080032,3011.92424451704,47.571636797098,"decompMedia","5_86_3"
"1309",2020-02-02,5088.21396247151,1382.98926466884,1337.07567474093,"decompMedia","5_86_3"
"1310",2020-02-09,3535.19095590993,2072.94686218349,2208.67765754963,"decompMedia","5_86_3"
"1311",2020-02-16,5114.91762776311,2816.46576896385,2518.982974833,"decompMedia","5_86_3"
"1312",2020-02-23,3560.69067030942,1233.64584138903,2132.08383482216,"decompMedia","5_86_3"
"1313",2020-03-01,2225.53568566434,2561.15253663386,2351.90534955412,"decompMedia","5_86_3"
"1314",2020-03-08,1278.80921813631,1058.12396258906,75.1581244610684,"decompMedia","5_86_3"
"1315",2020-03-15,4552.74711348351,2564.73769499102,1.37945919997765,"decompMedia","5_86_3"
"1316",2020-03-22,3044.07577603188,2888.48071400684,1830.16374226965,"decompMedia","5_86_3"
"1317",2020-03-29,1840.15678555185,2824.57379029405,1899.00029314728,"decompMedia","5_86_3"
"1318",2020-04-05,1033.30719272647,1239.56675477189,52.8880111981645,"decompMedia","5_86_3"
"1319",2020-04-12,4762.55427383054,2445.68750498065,1495.0581066497,"decompMedia","5_86_3"
"1320",2020-04-19,5127.15596268118,985.125613493189,2066.61721277665,"decompMedia","5_86_3"
"1321",2020-04-26,3572.41057555112,301.375335697651,60.429676304056,"decompMedia","5_86_3"
"1322",2020-05-03,2234.58218817888,2678.50250110365,1338.58029612656,"decompMedia","5_86_3"
"1323",2020-05-10,4724.11772274477,1136.25790479952,32.1661882890369,"decompMedia","5_86_3"
"1324",2020-05-17,3197.17955623169,356.482110493187,1558.15753443964,"decompMedia","5_86_3"
"1325",2020-05-24,4546.16153723801,98.8269191240409,2173.71975766407,"decompMedia","5_86_3"
"1326",2020-05-31,3038.26575192573,2426.52641989673,2825.31029661103,"decompMedia","5_86_3"
"1327",2020-06-07,4598.18860167534,973.363868724482,2763.69847217561,"decompMedia","5_86_3"
"1328",2020-06-14,5242.09319926522,2871.39883155935,101.988159289802,"decompMedia","5_86_3"
"1329",2020-06-21,5208.05298176893,3133.91416121359,1650.63391746808,"decompMedia","5_86_3"
"1330",2020-06-28,3650.41248425635,1483.73800676101,2383.54269412818,"decompMedia","5_86_3"
"1331",2020-07-05,2295.14839161118,494.515546736287,76.9617019433532,"decompMedia","5_86_3"
"1332",2020-07-12,1324.37960891945,2742.48934121276,1509.09984991648,"decompMedia","5_86_3"
"1333",2020-07-19,721.702597163488,3024.64219612295,2081.67639428821,"decompMedia","5_86_3"
"1334",2020-07-26,380.15378242487,3121.19461389317,2449.65702834245,"decompMedia","5_86_3"
"1335",2020-08-02,196.526554002567,1472.94164863713,2058.78264893635,"decompMedia","5_86_3"
"1336",2020-08-09,4769.46591301888,2608.21393254285,2109.07004481994,"decompMedia","5_86_3"
"1337",2020-08-16,3238.32082925383,3016.53432333543,62.4608194201477,"decompMedia","5_86_3"
"1338",2020-08-23,4673.13765346361,2342.54127329035,1602.35134551831,"decompMedia","5_86_3"
"1339",2020-08-30,3151.24477758185,922.938508945489,41.1622019663752,"decompMedia","5_86_3"
"1340",2020-09-06,1918.00664769629,279.488713158527,0.750723495512682,"decompMedia","5_86_3"
"1341",2020-09-13,1081.99602465568,76.6021010100968,1610.21892365198,"decompMedia","5_86_3"
"1342",2020-09-20,581.542053754743,20.3849244188329,41.449640317331,"decompMedia","5_86_3"
"1343",2020-09-27,303.965060755998,2329.96907019363,1598.62454322404,"decompMedia","5_86_3"
"1344",2020-10-04,4760.59384847466,2740.74548861656,2033.21769077706,"decompMedia","5_86_3"
"1345",2020-10-11,3230.25087145399,1179.42447335928,2407.56118502818,"decompMedia","5_86_3"
"1346",2020-10-18,4922.56999224616,372.741990748741,2136.67468615428,"decompMedia","5_86_3"
"1347",2020-10-25,4824.39049745299,3129.98416951933,63.8097017031951,"decompMedia","5_86_3"
"1348",2020-11-01,3288.50823064192,2968.45792430842,1.16868964775895,"decompMedia","5_86_3"
"1349",2020-11-08,2019.29145083684,1348.54375673098,0.0211575718458133,"decompMedia","5_86_3"
"1350",2020-11-15,1146.01870789641,438.814007430595,978.950241523918,"decompMedia","5_86_3"
"1351",2020-11-22,618.189218237358,2359.34420681398,1826.21440233594,"decompMedia","5_86_3"
"1352",2020-11-29,323.772230077312,932.882878388318,49.8319471099994,"decompMedia","5_86_3"
"1353",2020-12-06,166.867781461096,2744.98809706274,1199.70083569044,"decompMedia","5_86_3"
"1354",2020-12-13,85.2762504320847,1182.41215010037,1860.39062081022,"decompMedia","5_86_3"
"1355",2020-12-20,43.3894071147802,2904.38798040314,51.251358544321,"decompMedia","5_86_3"
"1356",2020-12-27,22.0275986542103,1299.08510534986,1378.72662279451,"decompMedia","5_86_3"
"1357",2021-01-03,11.1700631900923,419.089867478014,1878.13045647887,"decompMedia","5_86_3"
"1358",2021-01-10,5.66099467422243,117.279212448338,2165.02701644391,"decompMedia","5_86_3"
"1359",2021-01-17,2.86815343003699,31.3925985034152,2546.83831125538,"decompMedia","5_86_3"
"1360",2021-01-24,1.45293906258356,8.30027363526341,2373.73860864109,"decompMedia","5_86_3"
"1361",2021-01-31,0.735969272124936,2283.83667099341,2286.98082395584,"decompMedia","5_86_3"
"1362",2021-02-07,0.372782382695563,3042.44569881343,2287.07052901397,"decompMedia","5_86_3"
"1363",2021-02-14,4828.47431075158,3104.79304368236,2322.92910001285,"decompMedia","5_86_3"
"1364",2021-02-21,4996.39491108491,1459.12253974681,1976.52513928398,"decompMedia","5_86_3"
"1365",2021-02-28,3448.26577292263,2366.02117322568,2149.13758871797,"decompMedia","5_86_3"
"1366",2021-03-07,2139.45864906632,2338.58352177787,64.4261439374184,"decompMedia","5_86_3"
"1367",2021-03-14,1222.98814531698,2673.64914542393,1125.92675203502,"decompMedia","5_86_3"
"1368",2021-03-21,662.60110957918,1132.94352985181,2217.42172218405,"decompMedia","5_86_3"
"1369",2021-03-28,4880.7875814495,2783.77695300734,2539.71919989648,"decompMedia","5_86_3"
"1370",2021-04-04,3340.45398308541,3076.66066398987,2145.25197543881,"decompMedia","5_86_3"
"1371",2021-04-11,4927.06903529553,1435.68479128246,2154.88192064962,"decompMedia","5_86_3"
"1372",2021-04-18,3383.39856896928,3034.66876474916,1973.4421943821,"decompMedia","5_86_3"
"1373",2021-04-25,2090.36573780943,1401.31010169772,2377.75998051788,"decompMedia","5_86_3"
"1374",2021-05-02,1191.40923451043,460.237538096587,1977.99789409317,"decompMedia","5_86_3"
"1375",2021-05-09,644.332828671113,129.597317941482,2118.61926205895,"decompMedia","5_86_3"
"1376",2021-05-16,337.951340130102,2377.28664380153,62.9248866814157,"decompMedia","5_86_3"
"1377",2021-05-23,174.309443412801,2868.61890281485,1526.96890800917,"decompMedia","5_86_3"
"1378",2021-05-30,89.114879760516,1272.13126861382,1547.14538696857,"decompMedia","5_86_3"
"1379",2021-06-06,45.3518541498473,2880.89626660699,2449.58214268348,"decompMedia","5_86_3"
"1380",2021-06-13,23.0262908303227,3149.3395728176,2025.10204811674,"decompMedia","5_86_3"
"1381",2021-06-20,4516.0232002712,1496.92538177205,2210.92483664586,"decompMedia","5_86_3"
"1382",2021-06-27,3011.74513889874,500.093864723353,2179.62882669521,"decompMedia","5_86_3"
"1383",2021-07-04,1816.8789427554,1949.28074138718,2013.49725798495,"decompMedia","5_86_3"
"1384",2021-07-11,3920.24238510552,708.879045332439,1934.76927408104,"decompMedia","5_86_3"
"1385",2021-07-18,4931.3278282025,207.428808598443,2433.81268680141,"decompMedia","5_86_3"
"1386",2021-07-25,3387.3647309608,56.2539535688,2147.42078622581,"decompMedia","5_86_3"
"1387",2021-08-01,2093.35553634782,2254.74615082259,2300.60188380276,"decompMedia","5_86_3"
"1388",2021-08-08,1193.32710131862,2675.93436156186,2033.2005046313,"decompMedia","5_86_3"
"1389",2021-08-15,4419.64235760383,1134.5031980137,58.866637114411,"decompMedia","5_86_3"
"1390",2021-08-22,5165.43611911787,355.826164110861,1644.55770783382,"decompMedia","5_86_3"
"1391",2021-08-29,4827.33666489478,98.6354178464012,2363.63620598412,"decompMedia","5_86_3"
"1392",2021-09-05,5028.84190934218,26.3314094461362,2229.00643722587,"decompMedia","5_86_3"
"1393",2021-09-12,3478.8507130522,2657.38225208417,1833.7035968879,"decompMedia","5_86_3"
"1394",2021-09-19,4449.75839125253,1121.88812133917,2693.12619716096,"decompMedia","5_86_3"
"1395",2021-09-26,2953.82695327889,2618.32433284171,96.8155623442718,"decompMedia","5_86_3"
"1396",2021-10-03,1775.41609273322,1095.67411553779,1113.54347413391,"decompMedia","5_86_3"
"1397",2021-10-10,4812.92156698081,2581.50369963349,2684.57845568144,"decompMedia","5_86_3"
"1398",2021-10-17,3277.99586778787,2767.41653890173,2249.24368416422,"decompMedia","5_86_3"
"1399",2021-10-24,2011.47108384277,1198.30460641755,1827.28847504808,"decompMedia","5_86_3"
"1400",2021-10-31,1141.04785141505,379.929017813375,1947.65472580815,"decompMedia","5_86_3"
